No.;Time;Comment;Scramble;Date;P.1
204;16.86;;D R2 B2 F2 U' B2 L2 D B2 D L B' D2 F2 R2 B L2 D L2;2020-12-04 13:04:30;16.86
205;12.33;;U' L2 D L2 F2 L2 R2 D2 B2 D' B2 F U2 R B2 R2 D2 U B' D U';2020-12-04 13:05:09;12.33
206;14.57;;L U2 L2 B2 D F2 L2 B2 L2 R2 U' L2 U' L' U B' F2 D L F' R';2020-12-04 13:05:36;14.57
207;11.89;;B D2 R2 B2 D2 U2 L F2 L F2 R' U2 R' F L U' L' U2 R D R2;2020-12-04 13:06:25;11.89
208;19.92;;U' R' U2 R' B U' R' L2 U D2 F2 R2 U2 L2 D R2 D' F2 L' B2;2020-12-04 13:16:36;19.92
209;12.27;;D L2 R2 D2 F2 D R2 D2 U' R' F2 L2 B L2 D L D2 L R;2020-12-04 13:17:40;12.27
210;18.19;;U' R' F' R2 F2 R D2 L F2 L D2 F2 L B D' R' F2 L' U' B;2020-12-04 13:18:07;18.19
211;10.76;;U F' L2 U2 L2 D2 B2 R F2 R' U2 R D2 R U' F L R D' R' B;2020-12-04 13:18:40;10.76
212;14.87;;F2 D2 B2 F2 R' F2 U2 F2 D2 R U2 R2 F R2 B' D' F' L2;2020-12-04 13:19:11;14.87
213;11.75;;F2 R' B L' B' D L2 U F R2 D L2 D' F2 R2 F2 D B2 L2 U';2020-12-04 13:20:41;11.75
214;14.98;;D2 L2 B L2 F D2 F2 U2 L2 D2 L' F2 R F' D L' D' F' R' U;2020-12-04 13:21:09;14.98
215;13.91;;D' L B2 R2 U' R2 F R' F2 D2 B U2 B L2 F L2 D2 B';2020-12-04 13:23:47;13.91
216;16.79;;F2 U2 F2 D R2 D2 U' F2 D' L2 U2 L F2 R2 D F L D L' D';2020-12-04 13:24:15;16.79
217;15.44;;L2 D2 L2 B2 D U2 F2 D R2 U2 L' D' U' L' B' U' R2 D2 B2;2020-12-04 13:25:42;15.44
218;13.09;;B2 U' F2 U F2 L2 U L2 U' F2 D2 L F2 D2 B L2 D' F2 L F' U2;2020-12-04 13:26:27;13.09
219;17.34;;R' B' U2 R' F' D R B' L2 U2 R' D2 L F2 R U2 D2 L2 B2;2020-12-04 13:26:55;17.34
220;14.94;;B' D2 B' R2 B' D2 F2 U2 L2 U2 L2 U F' D R2 D' L B' F U';2020-12-04 13:27:31;14.94
221;14.19;;R' B' R B2 F2 R2 U' L2 D' B2 L2 D2 R2 U L R' B' L2 D F' D2;2020-12-04 13:28:07;14.19
222;16.45;;R' U F2 D2 B2 L B2 R' D2 U2 L2 F2 B' R2 F' D2 L D R' U';2020-12-04 13:28:37;16.45
223;16.17;;R' F' D2 R2 F2 D' B2 U2 F2 L2 F2 L' D' L U' L' R B;2020-12-04 13:29:11;16.17
224;13.87;;L2 B L2 F2 U2 R2 B R2 D2 F2 U' L' B R2 B2 R D' F2 L2 F;2020-12-04 13:30:09;13.87
225;15.67;;U F2 R L2 U2 B2 L2 F D2 F2 L2 U2 F D' L' B' F' U F' L2;2020-12-04 13:30:34;15.67
226;17.18;;F2 D2 B2 D R2 D' B2 U L2 R2 B' D' U' L2 B' F U R' B';2020-12-04 13:31:16;17.18
227;18.04;;U R' F2 D2 L2 F R2 U2 R2 B2 D2 B' U2 D' B' R U2 F' L2 F2;2020-12-04 13:31:49;18.04
228;13.97;;B2 U' B2 U' F2 L2 R2 U2 B2 U' B' L' R2 U' F2 R F' L2 D2 R2;2020-12-04 13:32:24;13.97
229;18.47;;U2 F' R2 U' F2 L2 B2 F2 R2 U' L2 U2 L2 F' L' D2 F' D R U' F2;2020-12-04 13:32:58;18.47
230;12.45;;F' B2 D' R2 D2 B2 U' R2 D' F2 D B2 L2 R U' L B' D F L B';2020-12-04 13:33:39;12.45
231;14.13;;B' R D' L2 U' R2 U2 R' D' B R2 L2 F2 D2 B' U2 L2 B2 U2 D2;2020-12-04 13:34:05;14.13
232;13.38;;F2 U2 B2 R2 D2 R U2 B2 L2 R2 D B2 R D2 R' B U' L' U;2020-12-04 13:34:30;13.38
233;11.78;;L' F L' B U R U2 F2 B L U2 R L2 D2 L B2 L2 F2 D2 L' B2;2020-12-04 13:34:54;11.78
234;15.94;;U' F2 D B2 F2 R2 U L2 F2 L2 R2 U B' D' B2 D' R' F' L' D R';2020-12-04 13:35:35;15.94
235;9.88;;R2 U' B2 L2 U2 B2 L2 U' B2 F2 U F' R' U' B' R2 B U' L D' R';2020-12-04 13:37:16;9.88
236;10.37;;F R2 F' U2 L2 F R2 D2 B L2 F2 R' D L' U B L U' L2 D U;2020-12-04 13:37:43;10.37
237;13.88;;F' B2 U2 R2 U2 D' R' B' L U F2 U R2 D' L2 B2 D B2 D L2;2020-12-04 13:38:57;13.88
238;13.63;;U2 B' U B2 U L2 D2 B2 F2 L2 F2 D' R2 D R B L2 B2 D2 L2 R';2020-12-04 13:39:31;13.63
239;14.58;;F' U B2 L2 U2 L2 D B2 U2 F2 U2 L B' D F' U2 B2 L B' U';2020-12-04 13:40:04;14.58
240;11.94;;R' B2 D2 U2 B L2 B U2 B R2 F2 L2 D' L B' D2 L2 B' R2 B';2020-12-04 13:40:35;11.94
241;15.42;;B2 L' D2 L' B R2 D' F' U L D2 F2 R B2 R2 F2 R U2 F2 R;2020-12-04 13:41:01;15.42
242;15.67;;D2 U' R2 B2 D B2 F2 U' L' F' L R' D2 L U' B' U' F;2020-12-04 13:41:36;15.67
243;13.39;;R2 U' L2 B2 D2 L2 U' R2 D' B2 F2 L B2 L U F' D B' U B2;2020-12-04 13:42:11;13.39
244;15.23;;L F2 D2 L F2 D2 L' D2 F2 R2 B2 U2 B' U' R B F' L' U R B2;2020-12-04 13:42:58;15.23
245;14.97;;R F' L D B2 U2 F2 D B2 U' L2 R2 U2 F' U2 R2 D L' F' U';2020-12-04 13:43:30;14.97
246;16.08;;D2 R2 D L2 D' B2 R2 D2 F2 R2 F' U L' F2 U' B F R2 F2 U';2020-12-04 13:44:10;16.08
247;13.96;;D2 B D2 B' R2 F2 D2 F U2 R2 F' L2 D' L D' B2 U2 B U2 R' D2;2020-12-04 13:46:59;13.96
248;18.02;;R2 F' U L U' R D' L F' B2 D2 F2 R2 F2 U B2 D B2 U';2020-12-04 13:47:28;18.02
249;12.04;;R' F' U2 B' R2 B U2 F' R2 F L2 U2 R2 U F2 L B' D B F' U';2020-12-04 13:48:09;12.04
250;11.57;;F U2 D' R2 D2 R2 F U' R2 F2 B2 D' R2 U' F2 B2 L2 D2 R';2020-12-04 13:48:39;11.57
251;12.98;;R F D F' U B D' R2 B2 R2 L2 B' L2 F D2 R2 U2 R';2020-12-04 13:49:08;12.98
252;17.37;;L2 F U2 F' R D L U2 B F2 U2 L2 D L2 B2 U R2 F2 D2 R;2020-12-04 13:49:37;17.37
253;17.67;;R F' B2 L D2 L' D L B F2 U2 R2 F2 B2 L U2 R2 B2 L';2020-12-04 13:50:21;17.67
254;15.82;;D L2 D R2 B2 U2 L2 F2 U' F2 L2 D B' L B D2 F R B F2 L';2020-12-04 13:51:00;15.82
255;18.83;;B' L2 F' U2 R2 D2 F2 R2 F L2 F' L2 R' B U' B F U2 L' B';2020-12-04 13:51:30;18.83
256;12.20;;D2 B2 L' D2 L B2 F2 L D2 U2 R D B D2 F2 D B2 D' L R2;2020-12-04 13:51:59;12.20
257;14.48;;R2 U2 R2 F' U2 B D2 F U2 B2 L' R' U L B2 D2 R B R2 B;2020-12-04 13:52:26;14.48
258;16.02;;F' B2 D F2 L2 D2 F2 L2 F2 U' B2 U F R B D' R' F2 L D B';2020-12-04 13:52:55;16.02
259;15.52;;R2 F' U2 F L2 B2 D2 F' R2 U2 B' L B F' U' L' D' L F L;2020-12-04 13:53:45;15.52
260;13.75;;L' R2 U2 B' D2 F2 D2 F D2 F L2 D2 F2 U' L' B U B' D' U L;2020-12-04 13:54:15;13.75
261;15.08;;U' L' D2 B U2 L2 B2 U2 B L2 B2 R2 D2 F D L R2 F D U' B';2020-12-04 13:54:50;15.08
262;17.18;;B' R L2 D R2 U2 L2 B2 L2 R2 U F2 R' D B' R2 U' B' R U;2020-12-04 13:55:22;17.18
263;10.92;;U R' F2 R U2 L' D2 R' F2 D2 B2 U2 L2 F U' B' U' L2 D' R F;2020-12-04 13:56:18;10.92
264;15.75;;B R2 U2 F L2 D2 R2 D2 F U2 D' L2 B U' R' B F2 D' L F2;2020-12-04 13:56:49;15.75
265;16.86;;B2 D2 B U2 L2 U2 B D2 L2 F' R2 L U' R2 D' F2 R D L';2020-12-04 13:57:18;16.86
266;13.30;;B L2 D F2 D2 L2 R2 F2 U L2 R2 U' R' U' L' D' R F' D2 B2 L';2020-12-04 13:58:45;13.30
267;13.86;;B2 L' B2 L R2 D2 B2 R B2 U2 R' F' U2 B' U L B L2 D U2;2020-12-04 13:59:13;13.86
268;18.71;;R' F2 U D2 F2 B' R' L2 F2 B2 U' F2 R2 L2 D F2 R2 D2;2020-12-04 13:59:46;18.71
269;15.79;;F2 L2 D2 B' R2 U2 B L2 R2 D2 F D' R D2 L2 U' B D2 F R;2020-12-04 14:00:29;15.79
270;14.31;;B R2 D2 B D2 F L2 R2 F2 L2 R2 D2 L' B D2 F' D L' D U' L';2020-12-04 14:01:01;14.31
271;12.57;;F2 L2 U2 F' U2 B2 D2 F' L2 F2 U F R2 F R' B2 D2 B R2;2020-12-04 14:01:29;12.57
272;13.88;;U2 F' R F2 U2 B L' F' B2 L2 D' L2 U' L2 B2 D2 L2 B2 D L;2020-12-04 14:01:53;13.88
273;13.23;;F2 L' U2 R' D2 R D2 R2 D2 B2 F2 L' F' D2 L' F' D2 U' R' D;2020-12-04 14:02:17;13.23
274;16.50;;B' U2 F' D2 F' L2 B' R2 F D2 B2 U' L D U2 F' D2 R' B R2;2020-12-04 14:02:47;16.50
275;16.24;;R B L' U2 F' L2 U2 R' B U R2 U' F2 R2 D2 R2 D' F2 U2;2020-12-06 00:07:37;16.24
276;18.98;;B U' R D2 B2 U2 R' B2 F2 D2 R' U2 B2 F' D' U2 B L F2 D';2020-12-06 00:08:14;18.98
277;19.18;;B F2 R F2 L B2 U2 B2 L2 D2 L R2 D2 B R U L2 D' B D2 R2;2020-12-06 00:08:57;19.18
278;14.91;;F L' F2 L2 U2 F2 U F2 D F2 U L2 D' B' R B R2 B' L' R2;2020-12-06 15:14:04;14.91
279;16.89;;R2 F U2 F' R2 B2 D2 U2 L2 F U L B' F2 L' D2 L' D L' U2;2020-12-06 15:15:47;16.89
280;13.15;;U' F2 U B2 F2 U2 F2 U' B2 L2 U2 F' L' F' L' D U2 L' B R B2;2020-12-06 15:16:20;13.15
281;15.26;;B U2 L' D2 U2 F2 R U2 L' U2 L' D2 F2 B' L D L U2 B' F;2020-12-06 15:16:52;15.26
282;15.94;;D' F2 D' B2 R2 U2 R2 D' B2 R2 F2 L' F2 U' B D' B' L' F' D R2;2020-12-06 15:17:41;15.94
283;13.82;;L2 F L2 B D2 B R2 F' D2 B2 D2 U2 L' F' U R2 U2 B' D2 L';2020-12-06 15:18:09;13.82
284;18.02;;D2 R' D2 B2 F2 L' U2 B2 R D2 F' R D' F U' B L2 D B L;2020-12-06 15:18:37;18.02
285;14.86;;D2 L2 F2 U F2 U2 L2 F2 U2 R2 F2 R' F D2 B D' B R' F D2;2020-12-06 15:19:20;14.86
286;13.41;;F2 U2 B2 R2 D2 U' B2 L2 R2 U' L2 B L' D L F' L' F R D2 R2;2020-12-06 15:19:54;13.41
287;15.57;;U2 F2 L' F2 U2 B2 F2 L' B2 D2 R D U B' U F' L D U F2;2020-12-06 15:20:47;15.57
288;12.88;;R2 B2 R2 F' L2 F R2 B F2 U' B D R' B' L B' U' L;2020-12-06 15:21:16;12.88
289;15.01;;R B2 L' U' L U' L2 D' F2 R2 F' D2 F2 U2 D2 L2 D2 B R2 B;2020-12-06 15:21:43;15.01
290;14.45;;F R2 B2 F2 R2 D2 U' F2 D' U2 L F U' R2 D' R' U' B' L2;2020-12-06 15:22:23;14.45
291;15.65;;L F2 D2 B' R2 D2 L2 F2 L2 R2 D2 B' U R D' L2 R B' D2 L2;2020-12-06 15:22:50;15.65
292;19.14;;F2 D' L2 D B2 R2 U' B2 L2 U F2 R B2 D L' R' B' D' F' U' L';2020-12-06 15:23:24;19.14
293;18.93;;U2 B' R2 D2 L2 U2 B D2 F' U2 R2 B D F L' B2 R' B' R' D F2;2020-12-06 15:23:58;18.93
294;15.15;;D2 B2 L' F2 D' F B U R D2 R2 F B2 R2 F2 U2 L2 D2 B';2020-12-06 19:13:23;15.15
295;14.79;;D' L2 U2 B R2 B2 R2 D2 R2 F' R2 F2 D2 L' U' F L2 D L B';2020-12-06 19:14:37;14.79
296;12.82;;U2 F' D2 R2 D2 R2 F R2 F L2 R U' R' F L' R' D B2 U F';2020-12-06 19:15:24;12.82
297;14.76;;D2 B2 R2 B2 U B2 U2 L2 R2 D' F2 R' U L B' F U L' R F';2020-12-06 19:16:28;14.76
298;13.68;;L2 U' R2 U' B2 U' L2 U' R2 D F2 L F U' L F' U2 R D2 L2 F2;2020-12-06 19:17:20;13.68
299;13.55;;R2 D2 B2 U' F2 U' L2 F2 D B2 U2 R' F' U' L B' U2 L2 B' L';2020-12-06 19:17:57;13.55
300;13.36;;L2 R2 D B2 D2 U' B2 D F2 R2 F2 R' D' F R D B R D L;2020-12-06 19:18:25;13.36
301;19.13;;R2 F2 D2 L' D2 F2 R' D2 B2 F2 L' U B' U2 L' U R' U' B2 D' F';2020-12-06 19:18:57;19.13
302;13.09;;F2 D F' D2 R2 D2 R2 B2 U2 B L2 R2 D2 F2 L U' F2 D' L2 B L2;2020-12-09 02:31:23;13.09
303;15.03;;R' D' R2 D2 U2 B U2 F R2 B2 R2 D2 L' U B D2 B L2 R' F2;2020-12-11 23:59:29;15.03
304;17.47;;F2 L2 D2 F2 D2 R B2 L R U2 L' U B D2 R' F' D' B D L';2020-12-12 00:00:02;17.47
305;16.32;;F U' F' B' U2 F D L' U' R2 D2 B' D2 R2 B D2 B2 L2 F' L2 U2;2020-12-12 00:00:33;16.32
306;18.71;;U B2 D F2 D R2 U2 F2 U' L2 U' B2 L' D2 U R2 F R U' L' R';2020-12-12 00:01:13;18.71
307;12.95;;B2 R2 D2 L2 F2 R2 B D2 B' R2 F' D' L R' D2 F' D L2 B L2;2020-12-12 00:01:49;12.95
308;17.85;;U D F2 U2 D' F' U R B' U' B2 D R2 U F2 U2 F2 U' L2;2020-12-12 00:02:14;17.85
309;13.67;;U D L B' R2 U L' F U2 L U2 R2 F2 R' F2 U2 L2 U2 L' D2 F;2020-12-12 00:02:53;13.67
310;14.57;;R' U R D' R' U L' U F R2 F2 R2 F2 D F2 L2 D R2 U2 F2;2020-12-12 00:04:05;14.57
311;12.94;;L' F B' U R2 F R D R2 D2 F' B2 R2 D2 B' L2 D2 F' B';2020-12-12 00:04:33;12.94
312;18.12;;B D R2 F2 R' B U' F B L2 F2 D2 R2 D2 R D2 F2 R' U2 R';2020-12-12 00:05:07;18.12
313;12.32;;B' L2 B' U2 L2 U2 B2 F' U2 R2 B R2 U' L B2 D2 U L D B' R';2020-12-12 00:05:43;12.32
314;14.04;;F2 D2 U2 B R2 B2 L2 U2 R2 F2 U2 D' R D2 R D' U2 F' R' D;2020-12-12 00:06:16;14.04
315;14.96;;D2 R L2 F' L2 U' F' L D' F2 D2 L2 U L2 U' R2 L2 F2 L2 R;2020-12-12 00:06:45;14.96
316;21.15;;B' R' L B2 U' F2 R L2 B2 U B2 D' F2 D F2 U2 R2 F D2;2020-12-12 00:07:11;21.15
317;12.64;;B D' U2 F2 R B2 L2 D2 L' D2 B2 R' D2 L B' U' B' R' F' U' F';2020-12-12 00:07:57;12.64
318;13.83;;D2 B2 F2 D B2 U' F2 D R2 D' U' L U B D F2 U R F D F2;2020-12-12 00:08:41;13.83
319;14.90;;D L2 D2 L2 F' U2 B2 L2 B D2 L2 B L' U' B F' D L' R D2;2020-12-12 00:09:13;14.90
320;12.40;;U' F2 L2 D2 L D2 L D2 F2 R' F2 U' F' D2 U' R2 B2 D' B;2020-12-12 00:09:43;12.40
321;10.70;;R2 U' B2 L2 B2 F2 D' R2 U' L2 R2 F2 L' D2 B U' L2 F2 U2 L' D;2020-12-12 00:10:09;10.70
322;16.33;;R' B' U' L F L2 B2 U' L' B2 L U2 L' F2 L' B2 R2 F2 U';2020-12-12 00:10:34;16.33
323;10.84;;L F2 R U2 R F2 D2 L2 B2 L' F2 L' F' L' B2 D' F U B2 D2;2020-12-12 00:11:04;10.84
324;16.45;;B2 U' L2 U L2 B2 F2 U B2 L2 D F D U' F2 R D' U2 L U';2020-12-12 00:11:34;16.45
325;14.57;;D R2 D' B2 U' L2 U' R2 D2 B2 R2 D' F' L2 U B U' R' U L' R2;2020-12-12 00:12:05;14.57
326;12.28;;L F L' B D2 R2 L F2 B2 L2 D' R2 F2 U F2 U' L2 R' U';2020-12-12 00:12:34;12.28
327;12.55;;D' F2 U' L2 R2 U B2 U F2 U F' R F' U' B' L2 B' L' U' R2;2020-12-12 00:12:59;12.55
328;15.62;;B2 F D2 B' U2 R2 B D2 L2 U2 L' D2 U B' D' B D U2 L B;2020-12-12 00:13:31;15.62
329;13.95;;D2 L2 B' U2 R2 U2 B2 L2 B' R2 U' F2 U2 L' U2 R D2 F' D L2;2020-12-12 00:14:01;13.95
330;15.22;;U' D' R2 F L' D' F' R D2 B' R2 L2 B' U2 B' L2 F D2 L2 F' U;2020-12-12 00:14:31;15.22
331;14.16;;D2 U2 B R2 U2 B U2 R2 D2 R2 F2 R F D L2 B' F' U2 L R' D';2020-12-12 00:15:13;14.16
332;9.89;;L' F2 D2 F2 D F2 U F2 D L2 U B2 F2 L' B' U F U B D2 B;2020-12-12 00:15:41;9.89
333;13.70;;D L2 B2 D' R' U2 B L2 D U2 F2 U2 L' B2 R2 L D2 R F2 R;2020-12-12 00:16:12;13.70
334;16.10;;U' R2 F2 U R2 D' B2 D R2 B' U2 B' D' L' U B D2 U;2020-12-12 00:17:00;16.10
335;11.16;;L' B2 F2 D2 B2 L2 U' B2 U2 L2 R2 U' B' L' D' B2 L D' U2 L' D2;2020-12-12 00:17:31;11.16
336;17.32;;B F L2 D2 L2 R2 F' R2 F' L2 R' D B2 D' U' R2 B D' B2 L';2020-12-12 00:18:00;17.32
337;14.17;;F2 U B2 F2 D' L2 D' R2 D2 R B' L B2 D U' F' U L2 R2;2020-12-12 00:18:38;14.17
338;14.61;;F2 U L D2 U2 L D2 U2 L2 R' D2 B2 R2 F D' B2 D2 U' F' D';2020-12-12 00:19:05;14.61
339;13.85;;F' R' U' F L2 U2 B2 U2 R2 B' L2 B' F2 D2 R' U' B R' F L' D2;2020-12-12 00:19:35;13.85
340;13.83;;D L2 R2 B R2 F L2 F2 L2 U2 B' F2 L2 U' L' D' B' R B2 D F2;2020-12-12 00:20:10;13.83
341;16.21;;B2 L2 D2 U2 B2 L U2 R' B2 F2 L' F' U F R' B D2 U2 R2 D';2020-12-12 00:20:37;16.21
342;12.16;;L D2 L B2 L' U2 R B2 L' U2 B' L D2 B' U' F D U2 L';2020-12-12 00:21:05;12.16
343;13.99;;F R U2 R2 F2 D' B2 D R2 D R2 B2 U' F' L R2 U F' L' B L;2020-12-12 00:21:30;13.99
344;16.06;;D2 L2 F2 R2 U B2 D F2 L2 D2 F2 L B2 L' B' R U2 B L' R';2020-12-12 00:22:03;16.06
345;13.11;;R2 D' F2 D2 F2 R F2 L' B2 L' R F' D U2 B U2 R U;2020-12-12 00:22:39;13.11
346;15.12;;U L2 R2 D U2 L2 D F2 L2 B2 U2 L D' F R2 U' B L2 R U' R;2020-12-12 00:23:18;15.12
347;14.10;;B' R2 D L D R' U' F R2 F2 L2 U' L2 B2 U2 D' F2 B2 D' F U2;2020-12-12 00:23:57;14.10
348;16.98;;U' R' F' U2 L' B' R' D' F' D2 L2 B L2 B2 U2 R2 L2 U2 B R;2020-12-12 00:24:26;16.98
349;14.86;;U2 B' U D F' D2 F L D B2 U L2 U F2 D F2 R2 U2 B2 D B';2020-12-12 00:25:58;14.86
350;12.98;;R F' D2 F2 D' B2 L2 D2 U' B2 L2 D F2 B' D' L R B2 D' B D2;2020-12-12 00:26:35;12.98
351;12.00;;F2 U' R B D B L' F D2 F D2 L2 F B' R2 B' L2 F2 D2 L';2020-12-12 00:27:03;12.00
352;10.31;;F' R' F' R2 F2 D2 U2 F' U2 B' R2 F D2 U R2 F' D' B' L2 B;2020-12-12 00:27:29;10.31
353;12.28;;R2 D' R2 D' B2 R2 D' B2 U L2 B' L' D B2 D' L' U' L' B D;2020-12-12 00:28:23;12.28
354;14.70;;U' L2 F2 L2 U R2 D U' F2 D F' U' F2 R' U L R2 B' U R U';2020-12-12 00:28:55;14.70
355;17.18;;B2 D R2 D' B2 L2 U R2 U' L2 U R' F2 R2 U' R U2 R' B' U2;2020-12-12 00:29:21;17.18
356;14.11;;F B R' F2 D' F L U2 R2 F2 L2 U L2 U2 L2 U L2 F2 U2 B' L;2020-12-12 00:30:05;14.11
357;15.51;;U2 R2 D2 F R2 D2 B2 F' D2 B2 D2 R B2 L D B2 U R2 D B;2020-12-12 00:30:34;15.51
358;12.58;;B U' B L F2 B U R' U2 R2 D B2 D' L2 U' F2 R2 D' L2 F';2020-12-12 00:31:00;12.58
359;13.68;;U F2 U F2 R2 D' U2 F2 L2 B R U' B2 F' R B R2 B D2;2020-12-12 00:31:29;13.68
360;11.52;;D2 F' U2 R F2 L' D2 L' D2 L2 B2 R F2 R2 D' U2 B L' U2 R' B';2020-12-12 00:32:03;11.52
361;15.24;;D R' L2 B2 U' L F R2 D L' D2 R F2 B2 D2 L' U2 L' B2 U2 L;2020-12-12 00:32:27;15.24
362;18.86;;B D F' R2 F2 D B' L' B2 R2 U F2 R2 D2 R2 L2 F2 R2 U' B2 F;2020-12-12 00:32:57;18.86
363;14.89;;R2 U2 L2 D2 B2 R2 B D2 F2 L2 U L2 D' F L2 B' L B' R' U;2020-12-12 00:33:36;14.89
364;15.03;;R2 F D2 B L2 F' D2 B D2 B2 L' U' B2 R U' B F' R2 B2;2020-12-12 00:34:02;15.03
365;13.09;;D2 F2 L2 F R2 F D2 L2 D2 F2 R2 B L U' L' R B U' R D U;2020-12-12 00:34:33;13.09
366;16.97;;U R2 B2 R2 F2 R2 D B2 U R2 B2 U' B U2 F2 R D R' D F' L2;2020-12-12 00:35:00;16.97
367;14.64;;U B' U B2 R2 F2 U2 R2 U' R2 F2 D U B F2 R' B' L2 B2 U';2020-12-12 00:35:29;14.64
368;11.72;;U2 B2 R2 B' D2 F U2 L2 U2 B' U2 F2 L U L R' U B2 D2 R2 F;2020-12-12 00:35:55;11.72
369;13.42;;B' U' R F2 D' U2 F2 D R2 U B2 R2 U F2 B' R' U L' B' R B2;2020-12-12 00:36:20;13.42
370;16.60;;L' R2 U2 F' D2 B' D2 U2 R2 F U2 F' R' B F L R' F2 D' B;2020-12-12 00:36:46;16.60
371;12.44;;F U' L' U2 R B R F L2 F2 D' B2 D R2 U B2 D' B2 U2;2020-12-12 00:37:13;12.44
372;16.04;;F D2 R2 U2 B2 L2 R2 B' L2 R2 F' D U' R F' D' F U2 L' F R';2020-12-12 00:37:42;16.04
373;14.98;;B' L2 R2 B2 D2 B U2 L2 U2 R2 U' L D2 U2 B' F2 D2 F2 L;2020-12-12 00:38:09;14.98
374;16.09;;F2 L2 B2 D' L2 U R2 U2 R2 F2 D' B L' U' F D' U R F' R';2020-12-12 00:38:37;16.09
375;15.47;;L2 F U2 L2 U2 R2 F' U2 F' R2 F U F' L B2 R2 U' F2 D B';2020-12-12 00:39:13;15.47
376;14.39;;R' U R2 D2 B' L2 B D2 L2 R2 B' R2 B2 R B' R2 D2 L U R' D;2020-12-12 00:39:48;14.39
377;16.32;;R L F' L D R U' L B L2 U2 F' L2 F R2 F D2 B L2 B' U;2020-12-12 00:40:16;16.32
378;16.09;;D' F2 B' D' F L' U' F' L2 F2 B' D2 F D2 R2 B2 D;2020-12-12 00:40:45;16.09
379;12.92;;F2 R2 F2 U B2 D' U2 F2 D2 L2 B L U F2 D2 U' F' D R2 U2;2020-12-12 00:41:16;12.92
380;13.94;;L' B F2 R2 F2 U R2 D F2 D' R2 B' L' D B L R U;2020-12-12 00:41:44;13.94
381;15.30;;F2 D' B D R2 U' B U2 L' D2 F2 L2 U2 L' D2 L' F2 D2 F2 B U';2020-12-12 00:42:09;15.30
382;11.60;;L2 D L2 B2 D B2 D L2 F2 D L2 B2 L' U F' D' F2 D' U B' U2;2020-12-12 00:42:41;11.60
383;15.85;;U L2 F U' B' U' F R F2 L2 D2 R' B2 R2 U2 R B2 R' U' F;2020-12-12 00:43:07;15.85
384;13.12;;U F B' L D B' R U' L' U2 F D2 B' R2 B D2 F U2 B' U2 B2;2020-12-12 00:43:35;13.12
385;17.23;;D' L2 D R2 D2 F2 R2 D' B2 L D L F2 R D2 B' U2 L' D';2020-12-12 00:44:01;17.23
386;15.53;;F' D L2 F' L B U R D2 L2 F B2 R2 D2 B' U2 L2 U2 R2 B;2020-12-12 00:44:35;15.53
387;16.08;;R L2 F' R B2 L' F' D2 F' U B2 U' B2 D R2 L2 B2 U L2 F2 U;2020-12-12 00:45:06;16.08
388;13.29;;L2 D' F2 R2 D R2 D' U2 F2 L2 U' L' D' B2 F2 D2 R' U' F' R' F;2020-12-12 00:45:50;13.29
389;13.61;;L' B' U L2 U L2 B2 D U L2 U' R2 L F2 U' F U2 R U B;2020-12-12 00:46:19;13.61
390;15.72;;L' U L B R' D2 B2 U' B' U2 F L2 U2 F2 R2 D2 F' L2 U2;2020-12-12 00:46:51;15.72
391;15.60;;D R2 D F2 U' F2 U B2 R2 B2 U2 L D2 B2 L' B2 U2 F' D2 U' L';2020-12-12 00:47:19;15.60
392;13.53;;B L' B R2 D' B' R D' R' F2 B2 U2 F2 D2 L2 D2 F' U2 B' U2 B2;2020-12-12 00:48:05;13.53
393;13.74;;D' R U2 B' D2 U2 F R2 F U2 B U2 F L2 U L' U F D B2 U;2020-12-12 00:48:33;13.74
394;17.20;;F' L U' D' R B' R2 D F2 L2 D2 F R2 U2 B' D2 B' D2 B2 L2;2020-12-12 00:49:05;17.20
395;13.21;;B2 D2 R' D2 F2 U2 R' F2 R' U2 L2 F2 U' L2 R' B D R F D2 F;2020-12-12 00:49:37;13.21
396;11.60;;U B U L2 F2 U R' B' L U L2 F2 D' F2 L2 D' L2 B2 D F2 B2;2020-12-12 00:50:06;11.60
397;16.66;;U' B' U2 F L2 F' R2 B L2 B L B D U R B2 F D2 F';2020-12-12 00:50:39;16.66
398;13.99;;L2 D' L2 U F2 U' L2 U2 B2 U' B2 R' D' F' U' L F' U R D';2020-12-12 00:51:08;13.99
399;14.70;;D' R2 U2 L2 R2 U' L2 F2 D2 F2 D' B2 F D2 L U' R U' B L2;2020-12-12 00:51:37;14.70
400;14.09;;U2 B' D L D2 L F' U R U' F2 B2 D F2 D' F2 B2 D2 B2;2020-12-12 00:52:06;14.09
401;14.38;;L' D2 R2 U B2 L2 U2 R2 D F2 D2 R2 L' B2 R F R2 D2 F2 R B2;2020-12-12 00:52:33;14.38
402;11.30;;L U' F2 R' F D R U2 B F2 R F2 B2 R B2 R' L' B2 U2 R';2020-12-12 00:52:59;11.30
403;14.72;;L2 B2 D2 U' R2 U' L2 F2 D' R' D2 F R D' F R B' L' F;2020-12-12 00:53:36;14.72
404;13.42;;B2 F2 R D2 L' B2 L' B2 R' B2 R2 F' R F2 D' R' D2 R' B2 D;2020-12-12 00:54:12;13.42
405;13.74;;D U L2 D B2 U' L2 U2 L2 B2 R2 L' F R2 B' D' F' U' F L D';2020-12-12 00:54:41;13.74
